subject	session	run	file	event_rows	trials	valid_choices	misses	zero_investments	choice_computer	choice_friend	choice_stranger	outcome_computer_defect	outcome_computer_recip	outcome_friend_defect	outcome_friend_recip	outcome_stranger_defect	outcome_stranger_recip	missing_expected
11870	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11870/ses-01/func/sub-11870_ses-01_task-trust_run-2_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11872	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11872/ses-01/func/sub-11872_ses-01_task-trust_run-1_events.tsv	72	42	42	0	12	14	14	14	4	4	7	7	4	4	
11872	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11872/ses-01/func/sub-11872_ses-01_task-trust_run-2_events.tsv	72	42	42	0	12	14	14	14	4	4	7	7	4	4	
11876	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11876/ses-01/func/sub-11876_ses-01_task-trust_run-1_events.tsv	78	42	42	0	6	14	14	14	4	4	7	7	7	7	
11876	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11876/ses-01/func/sub-11876_ses-01_task-trust_run-2_events.tsv	78	42	42	0	6	14	14	14	4	4	7	7	7	7	
11877	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11877/ses-01/func/sub-11877_ses-01_task-trust_run-1_events.tsv	76	42	42	0	8	14	14	14	5	6	7	6	5	5	
11877	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11877/ses-01/func/sub-11877_ses-01_task-trust_run-2_events.tsv	79	42	41	1	4	14	14	13	6	5	7	7	6	6	
11881	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11881/ses-01/func/sub-11881_ses-01_task-trust_run-1_events.tsv	79	42	42	0	5	14	14	14	6	5	7	6	6	7	
11881	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11881/ses-01/func/sub-11881_ses-01_task-trust_run-2_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11885	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11885/ses-01/func/sub-11885_ses-01_task-trust_run-1_events.tsv	80	42	42	0	4	14	14	14	6	5	7	7	6	7	
11885	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11885/ses-01/func/sub-11885_ses-01_task-trust_run-2_events.tsv	75	42	40	2	7	13	13	14	5	4	7	4	7	6	
11891	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11891/ses-01/func/sub-11891_ses-01_task-trust_run-1_events.tsv	76	42	41	1	7	14	14	13	5	4	7	7	6	5	
11891	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11891/ses-01/func/sub-11891_ses-01_task-trust_run-2_events.tsv	75	42	42	0	9	14	14	14	5	4	6	7	5	6	
11897	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11897/ses-01/func/sub-11897_ses-01_task-trust_run-1_events.tsv	82	42	42	0	2	14	14	14	7	5	7	7	7	7	
11897	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11897/ses-01/func/sub-11897_ses-01_task-trust_run-2_events.tsv	83	42	42	0	1	14	14	14	7	6	7	7	7	7	
11900	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11900/ses-01/func/sub-11900_ses-01_task-trust_run-1_events.tsv	74	42	41	1	9	14	14	13	4	4	7	7	4	6	
11900	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11900/ses-01/func/sub-11900_ses-01_task-trust_run-2_events.tsv	74	42	42	0	10	14	14	14	4	4	7	7	5	5	
11902	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11902/ses-01/func/sub-11902_ses-01_task-trust_run-1_events.tsv	79	42	38	4	1	13	13	12	6	7	6	6	6	6	
11902	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11902/ses-01/func/sub-11902_ses-01_task-trust_run-2_events.tsv	80	42	39	3	1	13	13	13	6	6	6	7	6	7	
11909	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11909/ses-01/func/sub-11909_ses-01_task-trust_run-1_events.tsv	75	42	36	6	3	13	14	9	7	6	5	7	6	2	
11909	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11909/ses-01/func/sub-11909_ses-01_task-trust_run-2_events.tsv	72	42	40	2	10	14	14	12	6	5	6	5	5	3	
11913	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11913/ses-01/func/sub-11913_ses-01_task-trust_run-1_events.tsv	73	42	41	1	10	14	14	13	5	5	6	7	4	4	
11913	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11913/ses-01/func/sub-11913_ses-01_task-trust_run-2_events.tsv	74	42	42	0	10	14	14	14	4	5	6	6	6	5	
11914	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11914/ses-01/func/sub-11914_ses-01_task-trust_run-1_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11914	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11914/ses-01/func/sub-11914_ses-01_task-trust_run-2_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11920	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11920/ses-01/func/sub-11920_ses-01_task-trust_run-1_events.tsv	77	42	42	0	7	14	14	14	5	4	6	6	7	7	
11920	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11920/ses-01/func/sub-11920_ses-01_task-trust_run-2_events.tsv	72	42	39	3	9	13	13	13	5	4	6	4	6	5	
11922	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11922/ses-01/func/sub-11922_ses-01_task-trust_run-1_events.tsv	76	42	41	1	7	14	14	13	5	5	7	7	6	4	
11922	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11922/ses-01/func/sub-11922_ses-01_task-trust_run-2_events.tsv	81	42	42	0	3	14	14	14	5	7	7	7	7	6	
11923	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11923/ses-01/func/sub-11923_ses-01_task-trust_run-1_events.tsv	79	42	40	2	3	14	13	13	6	6	7	6	6	6	
11923	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11923/ses-01/func/sub-11923_ses-01_task-trust_run-2_events.tsv	80	42	41	1	3	14	13	14	6	6	6	7	6	7	
11924	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11924/ses-01/func/sub-11924_ses-01_task-trust_run-1_events.tsv	74	42	41	1	9	13	14	14	5	4	7	7	4	5	
11924	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11924/ses-01/func/sub-11924_ses-01_task-trust_run-2_events.tsv	77	42	42	0	7	14	14	14	5	5	7	7	6	5	
11926	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11926/ses-01/func/sub-11926_ses-01_task-trust_run-1_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11926	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11926/ses-01/func/sub-11926_ses-01_task-trust_run-2_events.tsv	83	42	42	0	1	14	14	14	6	7	7	7	7	7	
11928	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11928/ses-01/func/sub-11928_ses-01_task-trust_run-1_events.tsv	77	42	35	7	0	10	13	12	6	4	6	7	5	7	
11928	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11928/ses-01/func/sub-11928_ses-01_task-trust_run-2_events.tsv	83	42	41	1	0	14	14	13	7	7	7	7	6	7	
11929	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11929/ses-01/func/sub-11929_ses-01_task-trust_run-1_events.tsv	72	42	41	1	11	14	14	13	5	4	6	6	5	4	
11929	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11929/ses-01/func/sub-11929_ses-01_task-trust_run-2_events.tsv	69	42	42	0	15	14	14	14	4	4	4	5	4	6	
11931	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11931/ses-01/func/sub-11931_ses-01_task-trust_run-1_events.tsv	83	42	42	0	1	14	14	14	7	7	7	6	7	7	
11931	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11931/ses-01/func/sub-11931_ses-01_task-trust_run-2_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11935	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11935/ses-01/func/sub-11935_ses-01_task-trust_run-1_events.tsv	83	42	42	0	1	14	14	14	6	7	7	7	7	7	
11935	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11935/ses-01/func/sub-11935_ses-01_task-trust_run-2_events.tsv	82	42	42	0	2	14	14	14	6	7	7	7	6	7	
11939	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11939/ses-01/func/sub-11939_ses-01_task-trust_run-1_events.tsv	78	42	42	0	6	14	14	14	5	6	7	6	6	6	
11939	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11939/ses-01/func/sub-11939_ses-01_task-trust_run-2_events.tsv	79	42	42	0	5	14	14	14	5	5	7	7	6	7	
11943	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11943/ses-01/func/sub-11943_ses-01_task-trust_run-1_events.tsv	73	42	42	0	11	14	14	14	4	4	7	7	5	4	
11943	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11943/ses-01/func/sub-11943_ses-01_task-trust_run-2_events.tsv	74	42	42	0	10	14	14	14	4	5	7	7	5	4	
11949	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11949/ses-01/func/sub-11949_ses-01_task-trust_run-1_events.tsv	72	42	41	1	11	13	14	14	3	4	7	7	4	5	
11949	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11949/ses-01/func/sub-11949_ses-01_task-trust_run-2_events.tsv	75	42	42	0	9	14	14	14	5	4	7	7	4	6	
11960	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11960/ses-01/func/sub-11960_ses-01_task-trust_run-1_events.tsv	81	42	41	1	2	13	14	14	7	5	7	7	7	6	
11960	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11960/ses-01/func/sub-11960_ses-01_task-trust_run-2_events.tsv	79	42	41	1	4	14	14	13	6	6	7	6	6	6	
11969	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11969/ses-01/func/sub-11969_ses-01_task-trust_run-1_events.tsv	78	42	42	0	6	14	14	14	5	6	7	7	6	5	
11969	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11969/ses-01/func/sub-11969_ses-01_task-trust_run-2_events.tsv	77	42	42	0	7	14	14	14	6	4	7	7	6	5	
11974	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11974/ses-01/func/sub-11974_ses-01_task-trust_run-1_events.tsv	82	42	40	2	0	13	14	13	6	7	7	7	6	7	
11974	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11974/ses-01/func/sub-11974_ses-01_task-trust_run-2_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11976	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11976/ses-01/func/sub-11976_ses-01_task-trust_run-1_events.tsv	77	42	41	1	6	14	14	13	6	4	7	7	6	5	
11976	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11976/ses-01/func/sub-11976_ses-01_task-trust_run-2_events.tsv	78	42	42	0	6	14	14	14	5	6	7	7	6	5	
11982	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11982/ses-01/func/sub-11982_ses-01_task-trust_run-1_events.tsv	79	42	42	0	5	14	14	14	6	4	7	7	7	6	
11982	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11982/ses-01/func/sub-11982_ses-01_task-trust_run-2_events.tsv	79	42	39	3	2	14	12	13	5	7	7	5	7	6	
11984	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11984/ses-01/func/sub-11984_ses-01_task-trust_run-1_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
11984	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11984/ses-01/func/sub-11984_ses-01_task-trust_run-2_events.tsv	84	42	42	0	0	14	14	14	7	7	7	7	7	7	
12008	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12008/ses-01/func/sub-12008_ses-01_task-trust_run-1_events.tsv	75	42	42	0	9	14	14	14	4	4	7	7	7	4	
12008	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12008/ses-01/func/sub-12008_ses-01_task-trust_run-2_events.tsv	74	42	41	1	9	13	14	14	4	5	7	7	4	5	
12011	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12011/ses-01/func/sub-12011_ses-01_task-trust_run-1_events.tsv	77	42	40	2	5	14	12	14	6	6	5	7	6	5	
12011	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12011/ses-01/func/sub-12011_ses-01_task-trust_run-2_events.tsv	80	42	39	3	1	12	13	14	5	7	6	6	7	7	
12013	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12013/ses-01/func/sub-12013_ses-01_task-trust_run-1_events.tsv	72	42	42	0	12	14	14	14	5	4	5	6	5	5	
12013	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12013/ses-01/func/sub-12013_ses-01_task-trust_run-2_events.tsv	70	42	40	2	12	14	14	12	4	4	5	7	4	4	
12020	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12020/ses-01/func/sub-12020_ses-01_task-trust_run-1_events.tsv	78	42	42	0	6	14	14	14	4	5	7	7	7	6	
12020	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12020/ses-01/func/sub-12020_ses-01_task-trust_run-2_events.tsv	74	42	40	2	8	13	14	13	4	3	7	7	6	5	
12021	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12021/ses-01/func/sub-12021_ses-01_task-trust_run-1_events.tsv	79	42	41	1	4	14	14	13	5	7	5	7	6	7	
12021	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12021/ses-01/func/sub-12021_ses-01_task-trust_run-2_events.tsv	81	42	42	0	3	14	14	14	6	6	7	7	7	6	
12031	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12031/ses-01/func/sub-12031_ses-01_task-trust_run-1_events.tsv	78	42	41	1	5	13	14	14	6	5	7	7	5	6	
12031	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12031/ses-01/func/sub-12031_ses-01_task-trust_run-2_events.tsv	73	42	41	1	10	14	13	14	4	4	5	6	7	5	
12033	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12033/ses-01/func/sub-12033_ses-01_task-trust_run-1_events.tsv	75	42	42	0	9	14	14	14	4	4	6	7	6	6	
12033	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12033/ses-01/func/sub-12033_ses-01_task-trust_run-2_events.tsv	79	42	42	0	5	14	14	14	4	5	7	7	7	7	
12036	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12036/ses-01/func/sub-12036_ses-01_task-trust_run-1_events.tsv	81	42	41	1	2	14	14	13	7	7	7	7	5	6	
12037	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12037/ses-01/func/sub-12037_ses-01_task-trust_run-1_events.tsv	77	42	41	1	6	14	13	14	5	5	7	6	6	6	
12038	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12038/ses-01/func/sub-12038_ses-01_task-trust_run-1_events.tsv	77	42	42	0	7	14	14	14	5	4	7	7	6	6	
12038	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12038/ses-01/func/sub-12038_ses-01_task-trust_run-2_events.tsv	74	42	42	0	10	14	14	14	4	4	7	7	6	4	
12039	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12039/ses-01/func/sub-12039_ses-01_task-trust_run-1_events.tsv	80	42	42	0	4	14	14	14	6	6	7	7	6	6	
12039	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12039/ses-01/func/sub-12039_ses-01_task-trust_run-2_events.tsv	82	42	42	0	2	14	14	14	6	6	7	7	7	7	
12041	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12041/ses-01/func/sub-12041_ses-01_task-trust_run-1_events.tsv	79	42	42	0	5	14	14	14	6	6	7	7	5	6	
12041	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12041/ses-01/func/sub-12041_ses-01_task-trust_run-2_events.tsv	80	42	42	0	4	14	14	14	6	6	7	7	6	6	
12047	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12047/ses-01/func/sub-12047_ses-01_task-trust_run-1_events.tsv	70	42	42	0	14	14	14	14	5	5	4	5	4	5	
12047	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12047/ses-01/func/sub-12047_ses-01_task-trust_run-2_events.tsv	70	42	41	1	13	14	14	13	4	4	5	5	6	4	
12049	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12049/ses-01/func/sub-12049_ses-01_task-trust_run-1_events.tsv	79	42	42	0	5	14	14	14	7	6	6	6	6	6	
12049	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12049/ses-01/func/sub-12049_ses-01_task-trust_run-2_events.tsv	81	42	41	1	2	13	14	14	5	7	7	7	7	6	
12051	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-1_events.tsv	77	42	42	0	7	14	14	14	5	4	7	6	7	6	
12051	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-2_events.tsv	81	42	42	0	3	14	14	14	6	6	7	7	6	7	
12054	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12054/ses-01/func/sub-12054_ses-01_task-trust_run-1_events.tsv	78	42	41	1	5	13	14	14	3	5	7	7	7	7	
12054	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12054/ses-01/func/sub-12054_ses-01_task-trust_run-2_events.tsv	78	42	42	0	6	14	14	14	4	4	7	7	7	7	
12055	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12055/ses-01/func/sub-12055_ses-01_task-trust_run-1_events.tsv	76	42	42	0	8	14	14	14	4	4	7	6	7	6	
12055	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12055/ses-01/func/sub-12055_ses-01_task-trust_run-2_events.tsv	75	42	42	0	9	14	14	14	5	5	5	6	6	6	
12057	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-12057/ses-01/func/sub-12057_ses-01_task-trust_run-1_events.tsv	75	42	42	0	9	14	14	14	5	5	7	7	5	4	
